Filename,arniqa
image_1024x1024_step10_prompt1.png,0.5480759143829346
image_1024x1024_step10_prompt10.png,0.6296828389167786
image_1024x1024_step10_prompt11.png,0.603643536567688
image_1024x1024_step10_prompt12.png,0.4483709633350372
image_1024x1024_step10_prompt13.png,0.5744881629943848
image_1024x1024_step10_prompt14.png,0.5956756472587585
image_1024x1024_step10_prompt15.png,0.5773041248321533
image_1024x1024_step10_prompt16.png,0.6892706155776978
image_1024x1024_step10_prompt17.png,0.625998318195343
image_1024x1024_step10_prompt18.png,0.4676453471183777
image_1024x1024_step10_prompt19.png,0.463643878698349
image_1024x1024_step10_prompt2.png,0.3932274580001831
image_1024x1024_step10_prompt20.png,0.5212565064430237
image_1024x1024_step10_prompt21.png,0.6467784643173218
image_1024x1024_step10_prompt22.png,0.5481301546096802
image_1024x1024_step10_prompt23.png,0.4887091815471649
image_1024x1024_step10_prompt24.png,0.6769329309463501
image_1024x1024_step10_prompt25.png,0.3900465965270996
image_1024x1024_step10_prompt26.png,0.5342753529548645
image_1024x1024_step10_prompt27.png,0.4420311748981476
image_1024x1024_step10_prompt28.png,0.5205240249633789
image_1024x1024_step10_prompt29.png,0.5924473404884338
image_1024x1024_step10_prompt3.png,0.430850476026535
image_1024x1024_step10_prompt30.png,0.4688580334186554
image_1024x1024_step10_prompt31.png,0.7269658446311951
image_1024x1024_step10_prompt32.png,0.4897854030132293
image_1024x1024_step10_prompt33.png,0.5377726554870605
image_1024x1024_step10_prompt34.png,0.5155127644538879
image_1024x1024_step10_prompt35.png,0.6212025880813599
image_1024x1024_step10_prompt36.png,0.6603691577911377
image_1024x1024_step10_prompt37.png,0.560766339302063
image_1024x1024_step10_prompt38.png,0.6153408288955688
image_1024x1024_step10_prompt39.png,0.6707086563110352
image_1024x1024_step10_prompt4.png,0.758297860622406
image_1024x1024_step10_prompt40.png,0.5740266442298889
image_1024x1024_step10_prompt41.png,0.558073878288269
image_1024x1024_step10_prompt42.png,0.4882474243640899
image_1024x1024_step10_prompt43.png,0.5964310169219971
image_1024x1024_step10_prompt44.png,0.6912818551063538
image_1024x1024_step10_prompt45.png,0.4881906509399414
image_1024x1024_step10_prompt46.png,0.7523463368415833
image_1024x1024_step10_prompt47.png,0.6401972770690918
image_1024x1024_step10_prompt48.png,0.6109338402748108
image_1024x1024_step10_prompt49.png,0.4054197072982788
image_1024x1024_step10_prompt5.png,0.7337438464164734
image_1024x1024_step10_prompt50.png,0.5673871040344238
image_1024x1024_step10_prompt6.png,0.3802267909049988
image_1024x1024_step10_prompt7.png,0.6187766194343567
image_1024x1024_step10_prompt8.png,0.6898320317268372
image_1024x1024_step10_prompt9.png,0.5742745399475098
image_1024x1024_step11_prompt1.png,0.4860758781433105
image_1024x1024_step11_prompt10.png,0.6377513408660889
image_1024x1024_step11_prompt11.png,0.5658903121948242
image_1024x1024_step11_prompt12.png,0.3820131123065948
image_1024x1024_step11_prompt13.png,0.570061445236206
image_1024x1024_step11_prompt14.png,0.684848964214325
image_1024x1024_step11_prompt15.png,0.559792697429657
image_1024x1024_step11_prompt16.png,0.6604275107383728
image_1024x1024_step11_prompt17.png,0.5050324201583862
image_1024x1024_step11_prompt18.png,0.5899271965026855
image_1024x1024_step11_prompt19.png,0.4684694111347198
image_1024x1024_step11_prompt2.png,0.4732725024223327
image_1024x1024_step11_prompt20.png,0.5646561980247498
image_1024x1024_step11_prompt21.png,0.6562473773956299
image_1024x1024_step11_prompt22.png,0.4622133076190948
image_1024x1024_step11_prompt23.png,0.4994319975376129
image_1024x1024_step11_prompt24.png,0.7099348902702332
image_1024x1024_step11_prompt25.png,0.4806816279888153
image_1024x1024_step11_prompt26.png,0.5853525400161743
image_1024x1024_step11_prompt27.png,0.5211778283119202
image_1024x1024_step11_prompt28.png,0.5330715775489807
image_1024x1024_step11_prompt29.png,0.553701639175415
image_1024x1024_step11_prompt3.png,0.4530642032623291
image_1024x1024_step11_prompt30.png,0.3458028435707092
image_1024x1024_step11_prompt31.png,0.7048839926719666
image_1024x1024_step11_prompt32.png,0.4661428928375244
image_1024x1024_step11_prompt33.png,0.4992372095584869
image_1024x1024_step11_prompt34.png,0.4420159161090851
image_1024x1024_step11_prompt35.png,0.6770976781845093
image_1024x1024_step11_prompt36.png,0.6272389888763428
image_1024x1024_step11_prompt37.png,0.6138224005699158
image_1024x1024_step11_prompt38.png,0.6625387668609619
image_1024x1024_step11_prompt39.png,0.6175355911254883
image_1024x1024_step11_prompt4.png,0.7583023309707642
image_1024x1024_step11_prompt40.png,0.5735486149787903
image_1024x1024_step11_prompt41.png,0.5640219449996948
image_1024x1024_step11_prompt42.png,0.5514336228370667
image_1024x1024_step11_prompt43.png,0.5999752283096313
image_1024x1024_step11_prompt44.png,0.6672120690345764
image_1024x1024_step11_prompt45.png,0.5585065484046936
image_1024x1024_step11_prompt46.png,0.7560287714004517
image_1024x1024_step11_prompt47.png,0.5886428356170654
image_1024x1024_step11_prompt48.png,0.621224582195282
image_1024x1024_step11_prompt49.png,0.5697812438011169
image_1024x1024_step11_prompt5.png,0.7518603205680847
image_1024x1024_step11_prompt50.png,0.5179814100265503
image_1024x1024_step11_prompt6.png,0.4010801911354065
image_1024x1024_step11_prompt7.png,0.6678630709648132
image_1024x1024_step11_prompt8.png,0.7057777643203735
image_1024x1024_step11_prompt9.png,0.5139190554618835
image_1024x1024_step12_prompt1.png,0.509254515171051
image_1024x1024_step12_prompt10.png,0.6059091687202454
image_1024x1024_step12_prompt11.png,0.629155695438385
image_1024x1024_step12_prompt12.png,0.5090317130088806
image_1024x1024_step12_prompt13.png,0.584295392036438
image_1024x1024_step12_prompt14.png,0.6494827270507812
image_1024x1024_step12_prompt15.png,0.4805087745189667
image_1024x1024_step12_prompt16.png,0.7305982708930969
image_1024x1024_step12_prompt17.png,0.4526920914649963
image_1024x1024_step12_prompt18.png,0.4975733160972595
image_1024x1024_step12_prompt19.png,0.4284033477306366
image_1024x1024_step12_prompt2.png,0.4563200175762176
image_1024x1024_step12_prompt20.png,0.5714064240455627
image_1024x1024_step12_prompt21.png,0.6685472726821899
image_1024x1024_step12_prompt22.png,0.521260142326355
image_1024x1024_step12_prompt23.png,0.4860323965549469
image_1024x1024_step12_prompt24.png,0.7105381488800049
image_1024x1024_step12_prompt25.png,0.546655535697937
image_1024x1024_step12_prompt26.png,0.5665953159332275
image_1024x1024_step12_prompt27.png,0.5176026225090027
image_1024x1024_step12_prompt28.png,0.5869006514549255
image_1024x1024_step12_prompt29.png,0.5726333260536194
image_1024x1024_step12_prompt3.png,0.4392115175724029
image_1024x1024_step12_prompt30.png,0.3344721496105194
image_1024x1024_step12_prompt31.png,0.6855894923210144
image_1024x1024_step12_prompt32.png,0.5078669786453247
image_1024x1024_step12_prompt33.png,0.6356853246688843
image_1024x1024_step12_prompt34.png,0.4853809475898742
image_1024x1024_step12_prompt35.png,0.5717305541038513
image_1024x1024_step12_prompt36.png,0.7234503030776978
image_1024x1024_step12_prompt37.png,0.6018360257148743
image_1024x1024_step12_prompt38.png,0.595069944858551
image_1024x1024_step12_prompt39.png,0.6416346430778503
image_1024x1024_step12_prompt4.png,0.7173172235488892
image_1024x1024_step12_prompt40.png,0.6888564825057983
image_1024x1024_step12_prompt41.png,0.5648662447929382
image_1024x1024_step12_prompt42.png,0.5867369771003723
image_1024x1024_step12_prompt43.png,0.5808196663856506
image_1024x1024_step12_prompt44.png,0.643653154373169
image_1024x1024_step12_prompt45.png,0.5021650791168213
image_1024x1024_step12_prompt46.png,0.7667521238327026
image_1024x1024_step12_prompt47.png,0.6766741275787354
image_1024x1024_step12_prompt48.png,0.6011436581611633
image_1024x1024_step12_prompt49.png,0.354032427072525
image_1024x1024_step12_prompt5.png,0.7364057898521423
image_1024x1024_step12_prompt50.png,0.5491788387298584
image_1024x1024_step12_prompt6.png,0.4090699553489685
image_1024x1024_step12_prompt7.png,0.6097737550735474
image_1024x1024_step12_prompt8.png,0.7297564148902893
image_1024x1024_step12_prompt9.png,0.57234126329422
image_1024x1024_step13_prompt1.png,0.551537275314331
image_1024x1024_step13_prompt10.png,0.622154176235199
image_1024x1024_step13_prompt11.png,0.5963202714920044
image_1024x1024_step13_prompt12.png,0.5648332834243774
image_1024x1024_step13_prompt13.png,0.5541241765022278
image_1024x1024_step13_prompt14.png,0.5833784341812134
image_1024x1024_step13_prompt15.png,0.4699562489986419
image_1024x1024_step13_prompt16.png,0.725830614566803
image_1024x1024_step13_prompt17.png,0.5644606947898865
image_1024x1024_step13_prompt18.png,0.6181262135505676
image_1024x1024_step13_prompt19.png,0.549946665763855
image_1024x1024_step13_prompt2.png,0.5444011688232422
image_1024x1024_step13_prompt20.png,0.5980157852172852
image_1024x1024_step13_prompt21.png,0.699614405632019
image_1024x1024_step13_prompt22.png,0.5514181852340698
image_1024x1024_step13_prompt23.png,0.5090733766555786
image_1024x1024_step13_prompt24.png,0.7087275385856628
image_1024x1024_step13_prompt25.png,0.3675578236579895
