Filename,clipiqa
image_1024x1024_step10_prompt1.png,0.502300500869751
image_1024x1024_step10_prompt10.png,0.6137911677360535
image_1024x1024_step10_prompt11.png,0.4152320027351379
image_1024x1024_step10_prompt12.png,0.4598186016082763
image_1024x1024_step10_prompt13.png,0.241395428776741
image_1024x1024_step10_prompt14.png,0.5443351864814758
image_1024x1024_step10_prompt15.png,0.3186855614185333
image_1024x1024_step10_prompt16.png,0.4736850261688232
image_1024x1024_step10_prompt17.png,0.3936490714550018
image_1024x1024_step10_prompt18.png,0.5738000869750977
image_1024x1024_step10_prompt19.png,0.6814558506011963
image_1024x1024_step10_prompt2.png,0.4976072311401367
image_1024x1024_step10_prompt20.png,0.4282360970973968
image_1024x1024_step10_prompt21.png,0.5086876153945923
image_1024x1024_step10_prompt22.png,0.7121642827987671
image_1024x1024_step10_prompt23.png,0.3571671843528747
image_1024x1024_step10_prompt24.png,0.4765185713768005
image_1024x1024_step10_prompt25.png,0.6893892884254456
image_1024x1024_step10_prompt26.png,0.5413684844970703
image_1024x1024_step10_prompt27.png,0.4290073812007904
image_1024x1024_step10_prompt28.png,0.6350593566894531
image_1024x1024_step10_prompt29.png,0.4558424353599548
image_1024x1024_step10_prompt3.png,0.4305025935173034
image_1024x1024_step10_prompt30.png,0.6628537774085999
image_1024x1024_step10_prompt31.png,0.5203324556350708
image_1024x1024_step10_prompt32.png,0.5642271637916565
image_1024x1024_step10_prompt33.png,0.579358696937561
image_1024x1024_step10_prompt34.png,0.3711831867694855
image_1024x1024_step10_prompt35.png,0.4121593832969665
image_1024x1024_step10_prompt36.png,0.5920072197914124
image_1024x1024_step10_prompt37.png,0.4902265965938568
image_1024x1024_step10_prompt38.png,0.617769181728363
image_1024x1024_step10_prompt39.png,0.6754164099693298
image_1024x1024_step10_prompt4.png,0.5785659551620483
image_1024x1024_step10_prompt40.png,0.636637806892395
image_1024x1024_step10_prompt41.png,0.4115563035011291
image_1024x1024_step10_prompt42.png,0.4923183917999267
image_1024x1024_step10_prompt43.png,0.5905430912971497
image_1024x1024_step10_prompt44.png,0.437915951013565
image_1024x1024_step10_prompt45.png,0.7472431063652039
image_1024x1024_step10_prompt46.png,0.260615587234497
image_1024x1024_step10_prompt47.png,0.6332367658615112
image_1024x1024_step10_prompt48.png,0.3576809167861938
