image_name,predicted_score
image_768x768_step29_prompt11.png,0.7343615889549255
image_512x512_step7_prompt5.png,0.7271867394447327
image_768x768_step11_prompt40.png,0.5238592624664307
image_512x512_step16_prompt38.png,0.7371979355812073
image_512x512_step25_prompt21.png,0.7215110659599304
image_512x512_step25_prompt35.png,0.7204949855804443
image_512x512_step8_prompt46.png,0.6765380501747131
image_1024x1024_step12_prompt40.png,0.5383103489875793
image_768x768_step9_prompt7.png,0.6205628514289856
image_512x512_step3_prompt26.png,0.6898435354232788
image_1024x1024_step1_prompt44.png,0.7372468709945679
image_1024x1024_step19_prompt20.png,0.5090591311454773
image_512x512_step16_prompt10.png,0.6060804128646851
image_1024x1024_step19_prompt34.png,0.7142458558082581
image_768x768_step29_prompt39.png,0.6627733707427979
image_1024x1024_step14_prompt8.png,0.6979667544364929
image_512x512_step25_prompt3.png,0.5687589645385742
image_1024x1024_step1_prompt50.png,0.7453374266624451
image_512x512_step3_prompt32.png,0.6778376698493958
image_768x768_step21_prompt2.png,0.5441890954971313
image_512x512_step12_prompt24.png,0.6140295267105103
image_768x768_step26_prompt45.png,0.6698095798492432
image_1024x1024_step16_prompt48.png,0.6838263869285583
image_512x512_step7_prompt12.png,0.731393575668335
image_1024x1024_step25_prompt45.png,0.640089750289917
image_768x768_step15_prompt48.png,0.7134775519371033
image_512x512_step12_prompt30.png,0.736996591091156
image_512x512_step21_prompt29.png,0.6848229765892029
image_1024x1024_step9_prompt9.png,0.5844764113426208
image_512x512_step12_prompt18.png,0.7148960828781128
image_512x512_step19_prompt50.png,0.6111598014831543
image_512x512_step19_prompt44.png,0.746325671672821
image_512x512_step21_prompt15.png,0.7406991124153137
image_1024x1024_step13_prompt4.png,0.602164626121521
image_768x768_step18_prompt9.png,0.5972654223442078
image_768x768_step16_prompt40.png,0.5141477584838867
image_512x512_step22_prompt21.png,0.7598227262496948
image_512x512_step11_prompt38.png,0.7085272669792175
image_768x768_step8_prompt38.png,0.6956020593643188
image_1024x1024_step15_prompt40.png,0.5042189359664917
image_512x512_step22_prompt35.png,0.665174126625061
image_512x512_step12_prompt7.png,0.7189729809761047
image_768x768_step28_prompt1.png,0.5720587372779846
image_1024x1024_step6_prompt44.png,0.7365820407867432
image_512x512_step4_prompt26.png,0.7185975909233093
image_768x768_step8_prompt10.png,0.6873088479042053
image_512x512_step29_prompt41.png,0.6628597974777222
image_512x512_step4_prompt32.png,0.6824775338172913
image_1024x1024_step6_prompt50.png,0.7059973478317261
image_768x768_step7_prompt8.png,0.7422397136688232
image_512x512_step11_prompt10.png,0.8519707322120667
image_1024x1024_step7_prompt6.png,0.6274310350418091
image_512x512_step30_prompt1.png,0.6174327731132507
image_1024x1024_step11_prompt48.png,0.6837442517280579
image_768x768_step19_prompt14.png,0.7452714443206787
image_1024x1024_step29_prompt19.png,0.5988059639930725
image_512x512_step15_prompt24.png,0.5850344896316528
image_768x768_step21_prompt45.png,0.6348690986633301
image_768x768_step12_prompt48.png,0.6766263842582703
image_1024x1024_step9_prompt38.png,0.6500127911567688
image_512x512_step26_prompt29.png,0.6729322075843811
image_512x512_step15_prompt30.png,0.6641368865966797
image_768x768_step16_prompt6.png,0.5158381462097168
image_1024x1024_step22_prompt45.png,0.548124372959137
image_768x768_step19_prompt28.png,0.5832282304763794
image_1024x1024_step9_prompt10.png,0.641738772392273
image_768x768_step7_prompt50.png,0.7417897582054138
image_1024x1024_step29_prompt25.png,0.626564085483551
image_512x512_step15_prompt18.png,0.5998877882957458
image_1024x1024_step29_prompt31.png,0.7069542407989502
image_768x768_step7_prompt44.png,0.7436441779136658
image_512x512_step26_prompt15.png,0.7430773973464966
image_1024x1024_step21_prompt5.png,0.7666728496551514
image_1024x1024_step13_prompt47.png,0.6869382262229919
image_512x512_step30_prompt34.png,0.8021441102027893
image_512x512_step9_prompt41.png,0.6553466320037842
image_512x512_step24_prompt32.png,0.8691094517707825
image_768x768_step10_prompt47.png,0.6556507349014282
image_512x512_step24_prompt26.png,0.6069825887680054
image_768x768_step5_prompt1.png,0.6475297212600708
image_768x768_step28_prompt16.png,0.7112686038017273
image_512x512_step30_prompt20.png,0.6397638320922852
image_1024x1024_step2_prompt3.png,0.7174814343452454
image_512x512_step2_prompt35.png,0.6993808150291443
image_1024x1024_step18_prompt33.png,0.7042104601860046
image_512x512_step17_prompt17.png,0.7306049466133118
image_1024x1024_step18_prompt27.png,0.5814810991287231
image_512x512_step2_prompt21.png,0.7265272736549377
image_768x768_step13_prompt3.png,0.5638220310211182
image_512x512_step29_prompt5.png,0.7697847485542297
image_1024x1024_step26_prompt9.png,0.5640169978141785
image_1024x1024_step30_prompt44.png,0.6128708720207214
image_512x512_step17_prompt2.png,0.700584888458252
image_512x512_step13_prompt37.png,0.7594770789146423
image_1024x1024_step24_prompt42.png,0.5363807678222656
image_512x512_step6_prompt15.png,0.7647905945777893
image_512x512_step13_prompt23.png,0.6960059404373169
image_1024x1024_step30_prompt50.png,0.6298788189888
image_768x768_step27_prompt42.png,0.5358861684799194
image_768x768_step1_prompt43.png,0.7396270632743835
image_512x512_step20_prompt12.png,0.7071420550346375
image_512x512_step6_prompt29.png,0.6677131056785583
image_512x512_step18_prompt43.png,0.5904277563095093
image_512x512_step23_prompt32.png,0.6697164177894592
image_1024x1024_step14_prompt47.png,0.6825696229934692
image_1024x1024_step16_prompt1.png,0.6867735981941223
image_768x768_step17_prompt47.png,0.6083768010139465
image_512x512_step23_prompt26.png,0.5306357741355896
image_768x768_step24_prompt7.png,0.650613009929657
image_512x512_step10_prompt17.png,0.7485904097557068
image_512x512_step5_prompt35.png,0.7602524161338806
image_512x512_step28_prompt46.png,0.7487775683403015
image_768x768_step9_prompt17.png,0.7286787629127502
image_512x512_step5_prompt21.png,0.707409679889679
image_1024x1024_step7_prompt43.png,0.6365201473236084
image_1024x1024_step23_prompt42.png,0.5441514849662781
image_512x512_step1_prompt15.png,0.7381746172904968
image_512x512_step14_prompt37.png,0.6671237349510193
image_512x512_step14_prompt23.png,0.7353132963180542
image_768x768_step20_prompt42.png,0.607221782207489
image_512x512_step20_prompt6.png,0.7050037980079651
image_768x768_step18_prompt13.png,0.5778175592422485
image_512x512_step1_prompt29.png,0.7318515777587891
image_1024x1024_step28_prompt6.png,0.5972123146057129
image_512x512_step27_prompt12.png,0.508237898349762
image_768x768_step6_prompt43.png,0.5696917772293091
image_1024x1024_step28_prompt36.png,0.572535514831543
image_1024x1024_step28_prompt22.png,0.5228045582771301
image_1024x1024_step8_prompt17.png,0.7461166977882385
image_1024x1024_step8_prompt16.png,0.6736143231391907
image_1024x1024_step28_prompt23.png,0.6027889847755432
image_1024x1024_step28_prompt7.png,0.6392558813095093
image_512x512_step1_prompt28.png,0.7250673770904541
image_768x768_step6_prompt42.png,0.696927547454834
image_1024x1024_step28_prompt37.png,0.6294003129005432
image_512x512_step27_prompt13.png,0.6542248725891113
image_512x512_step2_prompt1.png,0.715371310710907
image_768x768_step20_prompt43.png,0.5127930641174316
image_512x512_step14_prompt22.png,0.7353251576423645
image_768x768_step18_prompt12.png,0.6272881031036377
image_512x512_step20_prompt7.png,0.637765109539032
image_512x512_step1_prompt14.png,0.7467026114463806
image_1024x1024_step23_prompt43.png,0.5240867733955383
image_512x512_step14_prompt36.png,0.5366611480712891
image_1024x1024_step7_prompt42.png,0.6275201439857483
image_512x512_step5_prompt20.png,0.6294734477996826
image_512x512_step10_prompt16.png,0.7870023846626282
image_768x768_step24_prompt6.png,0.6171768307685852
image_768x768_step9_prompt16.png,0.6802102327346802
image_512x512_step28_prompt47.png,0.6254260540008545
image_512x512_step5_prompt34.png,0.7679906487464905
image_512x512_step23_prompt27.png,0.6374769806861877
image_768x768_step17_prompt46.png,0.7647593021392822
image_512x512_step23_prompt33.png,0.6798239946365356
image_1024x1024_step14_prompt46.png,0.7377697825431824
image_512x512_step20_prompt13.png,0.6554871797561646
image_768x768_step1_prompt42.png,0.7422037720680237
image_512x512_step18_prompt42.png,0.6521446108818054
image_512x512_step6_prompt28.png,0.6697839498519897
image_768x768_step27_prompt43.png,0.60798180103302
image_512x512_step13_prompt22.png,0.6493754386901855
image_512x512_step13_prompt36.png,0.6469159722328186
image_512x512_step17_prompt3.png,0.5778154134750366
image_1024x1024_step30_prompt45.png,0.5872910618782043
image_1024x1024_step26_prompt8.png,0.6719769835472107
image_512x512_step6_prompt14.png,0.7259326577186584
image_1024x1024_step24_prompt43.png,0.4843103289604187
image_1024x1024_step18_prompt26.png,0.5244442820549011
image_512x512_step29_prompt4.png,0.693634569644928
image_768x768_step13_prompt2.png,0.6154077649116516
image_512x512_step2_prompt20.png,0.7054727673530579
image_512x512_step2_prompt34.png,0.7342099547386169
image_1024x1024_step2_prompt2.png,0.7236789464950562
image_512x512_step17_prompt16.png,0.8264968991279602
image_1024x1024_step18_prompt32.png,0.672702431678772
image_512x512_step24_prompt27.png,0.5907148122787476
image_768x768_step10_prompt46.png,0.7035462260246277
image_512x512_step30_prompt21.png,0.7033466696739197
image_768x768_step28_prompt17.png,0.7181908488273621
image_512x512_step30_prompt35.png,0.7140986323356628
image_1024x1024_step21_prompt4.png,0.605993926525116
image_1024x1024_step13_prompt46.png,0.6892536282539368
image_512x512_step24_prompt33.png,0.7027668952941895
image_512x512_step9_prompt40.png,0.7047654390335083
image_512x512_step26_prompt14.png,0.7984474301338196
image_1024x1024_step29_prompt30.png,0.5997177958488464
image_768x768_step7_prompt45.png,0.6451424360275269
image_1024x1024_step24_prompt1.png,0.6402319669723511
image_768x768_step19_prompt29.png,0.6484503149986267
image_512x512_step15_prompt19.png,0.6945374608039856
image_1024x1024_step29_prompt24.png,0.5542327761650085
image_1024x1024_step9_prompt11.png,0.6866394877433777
image_512x512_step15_prompt31.png,0.6724552512168884
image_512x512_step26_prompt28.png,0.5525203943252563
image_1024x1024_step9_prompt39.png,0.7633031010627747
image_768x768_step21_prompt50.png,0.6550441384315491
image_768x768_step12_prompt49.png,0.6288392543792725
image_1024x1024_step22_prompt44.png,0.6401855945587158
image_768x768_step16_prompt7.png,0.6265165209770203
image_768x768_step19_prompt15.png,0.6010763049125671
image_1024x1024_step11_prompt49.png,0.6256507039070129
image_1024x1024_step7_prompt7.png,0.6140877604484558
image_1024x1024_step22_prompt50.png,0.637988269329071
image_768x768_step21_prompt44.png,0.6396458745002747
image_512x512_step15_prompt25.png,0.5668259859085083
image_1024x1024_step29_prompt18.png,0.6273636817932129
image_512x512_step4_prompt33.png,0.702958345413208
image_512x512_step29_prompt40.png,0.540435791015625
image_768x768_step8_prompt11.png,0.7726249694824219
image_512x512_step11_prompt11.png,0.8684576153755188
image_768x768_step7_prompt9.png,0.695290744304657
image_512x512_step12_prompt6.png,0.8258699178695679
image_512x512_step4_prompt27.png,0.760243833065033
image_1024x1024_step6_prompt45.png,0.6552796959877014
image_1024x1024_step15_prompt41.png,0.5767760276794434
image_512x512_step22_prompt34.png,0.6070311665534973
image_512x512_step11_prompt39.png,0.6694769263267517
image_512x512_step22_prompt20.png,0.6264985203742981
image_768x768_step16_prompt41.png,0.6112282872200012
image_768x768_step8_prompt39.png,0.7193768620491028
